scene_id,qx,qy,qz,qw,x,y,z,width,label
34c156eca93d4123b15371b0ab8b5070,-0.062371653154143766,-0.8084380899863732,-0.5785018589281078,-0.08873122764127445,0.12753575507690537,0.1696128635945716,0.13470198471208022,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.251810313459208,-0.7615239200585817,0.1927956444569952,-0.5652457206318311,0.08028430673400345,0.22406298903718913,0.15375488140896007,0.0491591124437072,1
34c156eca93d4123b15371b0ab8b5070,0.006684533419756389,-0.9696225143086279,-0.24305397025937123,0.026688280198088964,0.20874354241648363,0.11380529402250324,0.11751951133119028,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.8265641413094654,-0.11296423233039471,0.48703034434189574,0.25851933429738905,0.09776588157234321,0.24705271280191565,0.155071289238146,0.04999154852443709,1
34c156eca93d4123b15371b0ab8b5070,0.19332238625171005,0.6624355503459909,0.7056043356166224,0.1610221046029824,0.09442355216377911,0.10091828604512643,0.09435726749035707,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.3046028853966236,-0.9203530645947897,-0.23891636746211956,-0.0555543702847559,0.22438479543883255,0.10551382452795507,0.12914923947860885,0.05833158245710568,1
34c156eca93d4123b15371b0ab8b5070,-0.006804570105605204,-0.7284258529061718,0.6850526288277289,0.007236738202543835,0.14434051935300715,0.20135689390695521,0.10807219689575803,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.09622938079005809,-0.7228789074531426,-0.6758217148059189,0.10700935112830055,0.27532027370723056,0.17146428112917805,0.07172928609574356,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.21111443219510787,-0.7081566902365162,0.583311486903361,-0.33718319625804366,0.08504624230735226,0.172095116333278,0.08926632747662969,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.14449254681767282,0.6904211380314265,0.6962916441430379,-0.13273470672781057,0.2615287241500213,0.1832530273228086,0.07108777944969419,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.5714549124835745,-0.7832306770018203,-0.20258038063363162,-0.1376596490769652,0.2392263717378065,0.09427595299173909,0.14012818607254743,0.054175952491918034,1
34c156eca93d4123b15371b0ab8b5070,0.17406075174835767,-0.8688199582866828,0.28481321923479985,0.3656995555543285,0.26572893550742055,0.1854891536196592,0.15962175592381248,0.02888745381855821,1
34c156eca93d4123b15371b0ab8b5070,0.2160233509147716,-0.6888038616973956,-0.6152391335718583,0.3168027154114335,0.1994401305527827,0.12155850210795896,0.06089644855728861,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.6349272178944018,0.3070869270018417,0.6930405753228992,0.14919721243222156,0.19847917393010528,0.22791017821109857,0.0762317587976407,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.058582508901490055,-0.8367276170212299,0.5364853547812378,0.09294325510778306,0.14361420703173244,0.24623483320023856,0.138496879303533,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.17798406662958674,-0.7151636255176337,0.38106576369239176,-0.5582575969066635,0.10357583542171625,0.1797015469105513,0.06523261049763046,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.1848720207496865,-0.7196622525557903,-0.6179700824208789,-0.25694660033358185,0.12482585263278703,0.10567437378942375,0.09867454966318179,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.14080594231996824,-0.7248256257160962,-0.29233165605603373,-0.6077365397770585,0.16087735365660139,0.22107403974442413,0.0725384897233376,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.22680362792571693,-0.6852455854497898,0.5742794032846744,-0.38626644812137934,0.08071936129912562,0.2069460053121459,0.09835730873495993,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.1629875844142013,-0.7715660158483286,0.37163751223719454,-0.48990457235354473,0.14734646351892483,0.1396103547086938,0.08603858416166123,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.13321611129012553,-0.7105277676750508,-0.2733807983052025,-0.6345602399878646,0.15577558498329624,0.20794882208128315,0.06616564833260016,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.13930886403732323,-0.7052006128540477,-0.676977673508158,-0.15807076137726453,0.14039275615867378,0.1118642857114565,0.10409450221271849,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.008271020375775309,-0.9729811923881223,-0.22801324181202,0.03534333090279968,0.23016287050905535,0.06485052609469123,0.15228550417731743,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.10253540506419391,-0.7723591918383641,0.6119963914846132,-0.13567677141251225,0.12738052376348183,0.2514125771629135,0.1399546693652195,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.1599789590035736,-0.7798978270268527,0.3696627658159449,-0.47907781376748404,0.20983382377652343,0.15646439001649848,0.1361279284281785,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.5877847382217289,-0.809013949953183,-0.0018248013423549222,0.0014833727864238214,0.14129104516367294,0.16623908454402883,0.15472633201615027,0.05036155327345479,1
34c156eca93d4123b15371b0ab8b5070,0.005886622151621347,-0.9732855606381581,-0.22814252193516363,0.02513075442508368,0.20355507481138843,0.09363361949912774,0.10287070731423499,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.09782043461113125,-0.890837269618888,0.33265267478899946,0.29356825370972645,0.2702542019224247,0.1419042448445854,0.12665914791411256,0.08,0
34c156eca93d4123b15371b0ab8b5070,-4.321618969966178e-06,-0.9999952108739341,-0.002617802897742059,-0.001650853872498257,0.21113416916023328,0.22356632571561086,0.13305277452918934,0.08,0
34c156eca93d4123b15371b0ab8b5070,2.9169472587095282e-06,-0.9999957519204924,-0.0010769367629859478,0.0027085678261817288,0.22622459980869,0.24626009912586933,0.09335440426457806,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.11175630717880189,-0.801465504499938,-0.5625443944622588,-0.16943251506575657,0.11622069313746407,0.16388758473352444,0.1110152855224959,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.12508806136782555,-0.7037726707518858,0.6857100447992374,-0.13732712502424557,0.20202398629216273,0.3040269127496401,0.08240332074989155,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.11430874166831542,-0.8006840617555696,0.5617708225090635,0.17393127322681248,0.16048231535648746,0.2221668886098221,0.15794034755846945,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.18444281291953918,-0.6690556619192584,0.7026408017346004,0.15697539219211673,0.15104959410983215,0.22190338525963849,0.1219554635552032,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.006453421245237945,-0.8870427444473834,0.4614754272803472,-0.012407775542247876,0.23298026859209692,0.22211110771452708,0.08204093520098522,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.26320929227368955,-0.6480733270293869,0.6856117529650338,-0.20163917141780374,0.2000737058987513,0.20857586468990297,0.08526180822034633,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.007636274839513624,-0.9831737160321994,0.1775267171918908,-0.0423721145693976,0.24129652527125045,0.17856156602229373,0.08079178680676881,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.15792519682358705,-0.729767218537031,-0.6328237071934044,-0.20502096129652964,0.1282123637456195,0.19459841101401024,0.09579784961217434,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.19029063548976502,-0.7190511461759609,-0.6106511977023023,-0.2717720330951699,0.12151572608745205,0.10178055729537774,0.07926973120489263,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.13236775715217536,0.680327041406802,0.7109347932025556,-0.11918730390108637,0.24948273739004484,0.1764225021311888,0.07728855171765395,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.6430601897844723,0.248123376175954,0.7142550315145471,0.12144188925390598,0.20512459065295974,0.23199346575520075,0.06393681257076371,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.16217489528558088,-0.6930262887113998,-0.6770268988741706,-0.18721229846043283,0.12485364039142928,0.12713097305525742,0.1387742986450897,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.1629875844142013,-0.7715660158483286,0.37163751223719454,-0.48990457235354473,0.16322508128915805,0.1321195808541355,0.081625859343068,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.22173776932373698,-0.6748574702003552,0.4961269297059501,-0.4992572745495624,0.07110547454793145,0.17058785037679297,0.06164694129391472,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.12641775655167972,0.6935674755546247,0.6993024240786496,0.1181474813906324,0.14276167959124234,0.11551776313768469,0.07121362815122477,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.008918707436308577,-0.8855678494280147,0.46411223412264235,-0.017025711579733472,0.24496817582125519,0.22979419208955182,0.08271451023245327,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.007598667619258186,-0.9622062941897606,0.2708716969521475,-0.02701539306180975,0.24598845136949007,0.1924299223930697,0.08022086330984173,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.003307929875441754,-0.973763927787583,-0.22709378912229938,0.014187370500367691,0.22892790827000872,0.09854970097553153,0.11584140376519338,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.08995337542736818,0.6889711192216779,0.7142317596506081,-0.08426256959081789,0.23531884050488228,0.20438071454348025,0.06352901668551883,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.20127177013440573,-0.7312137917628454,0.5516592285323927,-0.347114045895309,0.10707576051540653,0.18326797251829177,0.1061557011198533,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.0840392114833739,-0.7164589277321792,-0.6866382384983118,0.09028812346064195,0.271793603769571,0.1735120856036382,0.0930053094391575,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.0961132944991217,-0.8835567730984081,0.395104952279981,0.23233970822114627,0.25678849596343495,0.18040616004801027,0.13398184772040572,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.8005766902114057,-0.5866654197279594,0.04100518678071122,0.11497488005058878,0.14017730880418452,0.2415456236824002,0.16374730777675486,0.0492098603064742,1
34c156eca93d4123b15371b0ab8b5070,-0.1705662462098673,-0.7507794321413901,-0.5846621783269613,-0.25574897294280435,0.0995599017779151,0.12994679286807082,0.0883156362476173,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.1847730938193669,-0.6593231302152772,0.7124451600847932,0.15353764240505172,0.14797690353528842,0.17357107938755806,0.0860189870879436,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.003936338394974708,-0.9701265430550554,-0.2420536293272728,0.015780881774576965,0.23789640662134898,0.11811679479678801,0.17591356583740403,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.00026068513788904163,-0.9981384140016112,0.06083868958381976,0.004276960057192251,0.2538564417119456,0.17525847486205454,0.09522048322155632,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.17988602995612674,-0.768021080789914,0.4402258509044948,-0.4289357013403397,0.2099797428294815,0.16797434615034537,0.09689941502732666,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.7879799484802599,-0.5659583472841426,-0.15916548395825347,-0.18288001161631598,0.23004054221149023,0.06996017715540043,0.12734139091155552,0.04448683058702578,1
34c156eca93d4123b15371b0ab8b5070,0.0015248190968592278,-0.9740707312085319,-0.22614319430574448,0.006568196007446504,0.22931191852326271,0.11539337574042328,0.16465483852400653,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.10577955355224081,-0.6782170772964898,0.720875037093682,0.09576775558024973,0.14974351331387403,0.19215552620334858,0.07002620153329699,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.5733569115479552,-0.7867677230554331,-0.18839696742862808,-0.12947966868221483,0.24675092125190318,0.10517857413843504,0.15772903285777398,0.058258965442607946,1
34c156eca93d4123b15371b0ab8b5070,0.16796034252605385,-0.7685099165486727,0.38597957135452615,-0.4818730143947251,0.18064169857577153,0.16754632234123287,0.09772708336532346,0.08,0
34c156eca93d4123b15371b0ab8b5070,1.546708876922478e-06,-0.9999978638100221,-0.0018998986742668924,0.0008140995195407887,0.23880042114140204,0.2261323305405137,0.1289683793203878,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.21249449155031708,-0.6852373885609501,-0.6304377171412103,0.29638504885489947,0.18959293007675906,0.16651954049299975,0.13281364820957914,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.06884735745440569,-0.8351698504731689,-0.5344233711659968,0.11019538367709066,0.22668404887311921,0.20822487075263157,0.09693143181288975,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.05137883428678427,-0.8636761186987502,0.4930344387813064,-0.09132808742328927,0.23772877217991192,0.28478800556073564,0.11061275172465643,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.06825440854663113,-0.710365162616021,0.6969181384426094,-0.07090683863458949,0.2590040557765851,0.3010596444598226,0.06943638689610465,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.004464840478952681,-0.9776843675660191,-0.2089895957142858,0.02089716487254604,0.22315794862940153,0.1180106073133369,0.16938817713425008,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.7856392651458771,-0.565703753855209,-0.15986229944166402,-0.19285811663602584,0.22412287757773602,0.07078008044867501,0.10748913097168825,0.027756638300001822,1
34c156eca93d4123b15371b0ab8b5070,0.8086131997734427,-0.5866811483448832,-0.042684687470641275,0.011311091212498932,0.1341084924571161,0.20514581883777763,0.18616964562461702,0.04577557208683879,1
34c156eca93d4123b15371b0ab8b5070,0.2024501201134133,-0.7294424003206686,0.5520413706654843,-0.3495397810754299,0.08039184007920888,0.16650015563240828,0.06375848214460914,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.5974058667304561,0.33579345842006925,0.7103208036358762,0.16060304978550347,0.1519324872370783,0.22453307687764393,0.07822375753406889,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.16457943837827077,-0.7978546103576581,-0.45647959409304895,0.3577261653426652,0.2830763539164267,0.11873465050123583,0.1240692812096551,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.7872810204429492,-0.565817480191669,-0.15960424370736476,-0.1859184212240922,0.23001245515242305,0.12914440291033213,0.15971237031534916,0.048243544190486445,1
34c156eca93d4123b15371b0ab8b5070,-0.10236511648436827,-0.8441103062382119,-0.4920451955277344,-0.1867905227457958,0.12227495415877632,0.13403963926069667,0.14265133845288408,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.13217738414841904,-0.713616544352878,-0.2714184327650915,-0.6321491921223025,0.15887062533425186,0.208540100449449,0.07372703306600972,0.08,0
34c156eca93d4123b15371b0ab8b5070,-0.3498655439123043,0.6082560153326377,0.6750066238733479,-0.22800170771666217,0.18688737384722862,0.18891830128195114,0.14111841129274655,0.08,0
34c156eca93d4123b15371b0ab8b5070,0.1947933578915463,-0.6895584912166992,0.6512993905254091,-0.24974734996294987,0.10506492210723628,0.17233411395342274,0.10414014829895982,0.08,0
c295f44de6974705aed876b3e4a31678,0.057658818492311144,-0.9191360936744247,-0.17456241909238365,0.3484139259495878,0.17389295265957205,0.13380727759263608,0.10140066966092497,0.08,0
c295f44de6974705aed876b3e4a31678,0.6712901440012973,-0.30641798037103374,-0.5278596605346371,-0.42052555529041513,0.17365414357541797,0.039786118458267926,0.1271863985509078,0.048517350618612926,1
c295f44de6974705aed876b3e4a31678,-0.011377132895102482,-0.7963240769759071,-0.6045772982010429,-0.014993857925301507,0.17477633944498694,0.15606190064518255,0.1071262560420638,0.08,0
c295f44de6974705aed876b3e4a31678,0.005421648937241177,-0.9070452801009334,0.42083590552378036,-0.01168786513442153,0.1213580807308919,0.22554816225951138,0.1019764669956359,0.08,0
c295f44de6974705aed876b3e4a31678,0.011421001848439334,-0.982703842604119,0.17295493908565707,-0.06518671255519345,0.16580143125478847,0.07751060590509809,0.08691440469141465,0.08,0
c295f44de6974705aed876b3e4a31678,0.00035916602914298784,-0.957064453268713,-0.0012946337984469872,0.28987208767411704,0.1427749893096306,0.18123353401531103,0.10498630663609518,0.08,0
c295f44de6974705aed876b3e4a31678,0.13816755183393287,-0.8348917802237331,0.3773071561922084,-0.37617117489410556,0.08266894338758805,0.13090873734386316,0.13291251264445242,0.08,0
c295f44de6974705aed876b3e4a31678,0.00011916963571815177,-0.9998638759829558,0.00838841816970111,-0.014207383416681776,0.09072807005311258,0.2040580774775658,0.11723414557303019,0.08,0
c295f44de6974705aed876b3e4a31678,-0.07422565260723335,-0.9139210870249043,-0.3370970572902831,-0.21355180437654775,0.0891243517694536,0.08713585601147389,0.14751532289319236,0.08,0
c295f44de6974705aed876b3e4a31678,0.000554706063710254,-0.9994116531971856,-0.02798998235942465,0.019814152577648108,0.09608958849610415,0.18658862335219206,0.09471240710181242,0.08,0
c295f44de6974705aed876b3e4a31678,0.5413526850006459,-0.7513400509787291,0.29994522499647985,0.22903768301238828,0.12458335214680503,0.258735732990804,0.13569080859721844,0.04609848168757655,1
c295f44de6974705aed876b3e4a31678,0.30107022627431057,0.6393602303921825,0.6727534153938337,0.21903893882121198,0.03872714389308286,0.16407607674242045,0.08372897395370843,0.08,0
c295f44de6974705aed876b3e4a31678,0.5876975692415883,-0.8089420059950444,-0.010969041200418661,-0.01020187136684353,0.04871851000662981,0.053490775469170165,0.1020896442447793,0.055867292985705905,1
c295f44de6974705aed876b3e4a31678,0.16841218788250045,-0.7873164802627154,-0.49607442356123044,0.3250850060641857,0.20039194189417622,0.11888453553665349,0.09601629708956655,0.08,0
c295f44de6974705aed876b3e4a31678,-0.16439799053461324,-0.7321877496056813,-0.6231309296277423,-0.22041380305419858,0.04482918578005122,0.15638489767453745,0.05898265867649162,0.08,0
c295f44de6974705aed876b3e4a31678,0.04663322214414373,-0.9500491008034638,-0.20144328460901956,0.23377906608786486,0.1623997911479241,0.14297882384626848,0.14222751423663293,0.08,0
c295f44de6974705aed876b3e4a31678,0.12486740230967379,-0.855404190289106,-0.3882041350906657,0.3193577188276201,0.253109353301101,0.13004685199224447,0.10476832442818101,0.08,0
c295f44de6974705aed876b3e4a31678,0.03774575526362013,-0.940092767071119,-0.12557631270481684,0.3146926070749166,0.18595390902759037,0.14832052160149614,0.0978081313984639,0.08,0
c295f44de6974705aed876b3e4a31678,0.025311388082424627,-0.9737440408166841,0.15012321136626758,-0.1692480369647332,0.13568130913129603,0.07474662054311756,0.13684821471186417,0.08,0
c295f44de6974705aed876b3e4a31678,0.8416996669957455,-0.15361545308228916,0.49866042233763375,0.1388587280210607,0.03468631363647227,0.21303028807862798,0.1128790932913177,0.050970576544614773,1
c295f44de6974705aed876b3e4a31678,0.9698302676869712,-0.025234422304224517,0.11698510774313402,-0.21238399274784628,0.12071051689753658,0.08178445043289605,0.15211490772155825,0.07317214505586422,1
c295f44de6974705aed876b3e4a31678,0.3180768266851786,-0.6233310173610139,0.6795133795373786,-0.22033416020050328,0.06290164452965018,0.14209835547034985,0.09926478324128446,0.08,0
c295f44de6974705aed876b3e4a31678,7.443123393032829e-06,-0.9999870818883069,-0.001536196674590893,0.0048452142249557914,0.2287187722382457,0.2387599006446631,0.09624690730567509,0.08,0
c295f44de6974705aed876b3e4a31678,0.0053343568678972456,-0.9860798067604323,0.16301747325217136,-0.03230267404708471,0.16118054222893427,0.11135880726976692,0.11307584827100076,0.08,0
c295f44de6974705aed876b3e4a31678,0.0882575849743984,-0.9017416550721126,0.33228953451311294,-0.2620233795968458,0.15691066975656331,0.18097292891485023,0.101784001920223,0.08,0
c295f44de6974705aed876b3e4a31678,0.30894465419281725,-0.950987635917965,0.01094175678779955,0.007482976362207558,0.07387598082810364,0.069178857865836,0.11027467659742515,0.0457860544599968,1
c295f44de6974705aed876b3e4a31678,-0.14482706317106264,-0.7438691926648211,-0.3062547339516243,-0.5761004980987712,0.19088884667619005,0.11156014417948024,0.08579623474194407,0.08,0
c295f44de6974705aed876b3e4a31678,0.00011118833157650831,-0.9998564683266239,0.007265498036079467,-0.015304996597637927,0.09306563989808593,0.18907478215642692,0.12097714033933797,0.08,0
c295f44de6974705aed876b3e4a31678,-0.1896018433034602,-0.7284178729827304,0.5943205477500018,0.28326953570298163,0.23218456920466,0.15139295320415674,0.055923484075375264,0.08,0
c295f44de6974705aed876b3e4a31678,0.2952876799624383,-0.9099979704099928,0.27642519104454294,0.09109332394902817,0.051338694533225725,0.10069937738291206,0.12236041739838457,0.02863022320380425,1
